average,minimum,maximum,median,p95
12.285230999999968,8.277099999999926,35.166199999999925,10.198350000000023,24.089074999999614
7.12875800000001,5.522500000000097,11.121900000000018,6.927649999999952,8.74356500000001
8.569541,5.619400000000052,15.410599999999942,8.343749999999982,11.368365000000013
11.55045299999998,7.839199999999824,30.07649999999984,10.579200000000233,18.77421499999974
9.409239000000037,7.18749999999968,13.58830000000033,9.117400000000053,12.110205000000017
