average,minimum,maximum,median,p95
52.04936599911889,46.63779999827966,60.14879999565892,52.113100013229996,57.208315008028876
47.63437300105579,7.492900011129677,53.61640002229251,47.84055000345688,51.4008999816724
56.087605000357144,48.92020000261255,79.91359999869019,55.34324998734519,62.68213500734418
56.496429000399075,43.73000000487082,320.506199990632,48.124049993930385,87.97809001553104
47.21174000296742,43.17499999888241,56.98829999892041,47.33525001211092,52.23327499261359
