query,node_id,latency_ms
point_lookup,19743,18.875899999999834
point_lookup,12858,15.27479999999981
point_lookup,3141,16.86159999999992
point_lookup,11421,16.603100000000204
point_lookup,19894,13.337599999999838
point_lookup,17068,14.197100000000074
point_lookup,6589,14.439400000000102
point_lookup,751,13.975799999999872
point_lookup,15319,11.904600000000265
point_lookup,21311,11.165599999999998
point_lookup,19151,15.010699999999932
point_lookup,427,11.360499999999885
point_lookup,5758,15.193599999999918
point_lookup,2185,12.624099999999583
point_lookup,5942,15.021700000000138
point_lookup,4520,11.471199999999904
point_lookup,501,14.391199999999937
point_lookup,21418,14.588600000000174
point_lookup,9413,11.467099999999952
point_lookup,16702,14.983700000000155
point_lookup,22191,10.859399999999741
point_lookup,11996,13.168499999999916
point_lookup,11297,15.647999999999662
point_lookup,3334,13.607700000000111
point_lookup,17842,16.229400000000282
point_lookup,5763,13.368199999999941
point_lookup,16479,16.536000000000328
point_lookup,12897,14.53660000000001
point_lookup,3130,13.386099999999956
point_lookup,20412,15.725499999999837
point_lookup,2319,15.196200000000104
point_lookup,11877,12.431999999999999
point_lookup,11930,13.916499999999665
point_lookup,14850,12.978400000000168
point_lookup,22170,13.657599999999714
point_lookup,12723,14.597900000000053
point_lookup,6225,11.664000000000119
point_lookup,18270,13.53889999999991
point_lookup,9570,13.75449999999967
point_lookup,1371,16.131200000000234
point_lookup,15587,12.049699999999941
point_lookup,12698,15.399400000000174
point_lookup,6134,15.61099999999982
point_lookup,475,13.245900000000255
point_lookup,12096,11.259100000000188
point_lookup,6626,14.93539999999971
point_lookup,4683,12.514400000000148
point_lookup,21124,14.22060000000025
point_lookup,21209,10.337900000000122
point_lookup,21845,11.815599999999815
point_lookup,5864,14.602300000000401
point_lookup,7555,10.753699999999977
point_lookup,20846,11.031399999999802
point_lookup,18288,10.93529999999987
point_lookup,15223,11.578899999999948
point_lookup,21843,11.258400000000002
point_lookup,18868,9.567399999999893
point_lookup,21350,10.174200000000244
point_lookup,3905,11.340500000000198
point_lookup,16867,12.817000000000078
point_lookup,17193,10.010299999999805
point_lookup,13144,9.55970000000006
point_lookup,7142,9.749499999999856
point_lookup,20211,10.40180000000035
point_lookup,19846,9.806900000000063
point_lookup,6438,10.834700000000197
point_lookup,2259,12.974999999999959
point_lookup,21160,8.706299999999167
point_lookup,6420,9.591900000000209
point_lookup,9758,10.624599999999873
point_lookup,19882,9.514500000000758
point_lookup,2966,9.716700000000245
point_lookup,4445,9.169899999999842
point_lookup,9689,8.880299999999508
point_lookup,21119,8.983500000000255
point_lookup,20947,8.662199999999842
point_lookup,11363,9.673799999999844
point_lookup,21408,11.371099999999856
point_lookup,11494,11.446700000000476
point_lookup,11375,9.912400000000154
point_lookup,1264,11.378000000000554
point_lookup,3321,13.530900000000123
point_lookup,887,9.956100000000134
point_lookup,6581,10.197400000000023
point_lookup,4221,12.0452000000002
point_lookup,11801,9.547699999999715
point_lookup,1652,11.703800000000264
point_lookup,13491,11.860399999999771
point_lookup,20773,15.80569999999959
point_lookup,17606,10.352600000000045
point_lookup,2186,10.015499999999733
point_lookup,19166,9.915200000000013
point_lookup,2487,9.94980000000023
point_lookup,15864,10.074300000000314
point_lookup,4702,10.96420000000009
point_lookup,5161,9.159099999999754
point_lookup,8021,10.405099999999834
point_lookup,9353,11.20370000000026
point_lookup,14323,10.791000000000217
point_lookup,14580,9.217999999999726
indexed_lookup,19743,16.117500000000007
indexed_lookup,12858,6.671599999999778
indexed_lookup,3141,10.580299999999987
indexed_lookup,11421,8.80120000000062
indexed_lookup,19894,8.27650000000002
indexed_lookup,17068,8.332499999999854
indexed_lookup,6589,8.175399999999833
indexed_lookup,751,8.63140000000051
indexed_lookup,15319,8.77719999999993
indexed_lookup,21311,11.13710000000001
indexed_lookup,19151,6.550199999999506
indexed_lookup,427,6.052999999999642
indexed_lookup,5758,7.795699999999961
indexed_lookup,2185,7.853500000000402
indexed_lookup,5942,7.954299999999748
indexed_lookup,4520,7.320400000000227
indexed_lookup,501,10.646699999999676
indexed_lookup,21418,9.991600000000211
indexed_lookup,9413,10.425999999999824
indexed_lookup,16702,11.32780000000011
indexed_lookup,22191,7.272900000000249
indexed_lookup,11996,10.360799999999948
indexed_lookup,11297,8.18609999999964
indexed_lookup,3334,13.656999999999364
indexed_lookup,17842,8.005700000000004
indexed_lookup,5763,9.129300000000562
indexed_lookup,16479,10.396399999999417
indexed_lookup,12897,9.92779999999982
indexed_lookup,3130,10.362300000000602
indexed_lookup,20412,7.128800000000268
indexed_lookup,2319,7.573299999999783
indexed_lookup,11877,6.857499999999739
indexed_lookup,11930,7.39809999999963
indexed_lookup,14850,7.12489999999999
indexed_lookup,22170,7.404100000000469
indexed_lookup,12723,7.961300000000726
indexed_lookup,6225,6.503599999999388
indexed_lookup,18270,4.304000000000308
indexed_lookup,9570,6.2275000000004965
indexed_lookup,1371,7.201900000000094
indexed_lookup,15587,5.268100000000331
indexed_lookup,12698,7.074199999999919
indexed_lookup,6134,4.568199999999578
indexed_lookup,475,4.771900000000606
indexed_lookup,12096,5.243399999999454
indexed_lookup,6626,4.859999999999864
indexed_lookup,4683,5.390399999999573
indexed_lookup,21124,5.167099999999536
indexed_lookup,21209,5.6779000000002355
indexed_lookup,21845,5.1344000000002055
indexed_lookup,5864,5.785400000000607
indexed_lookup,7555,5.933299999999697
indexed_lookup,20846,5.26300000000024
indexed_lookup,18288,6.4533999999998315
indexed_lookup,15223,5.245100000000669
indexed_lookup,21843,6.714500000000179
indexed_lookup,18868,5.685999999999858
indexed_lookup,21350,4.41829999999932
indexed_lookup,3905,4.208400000000445
indexed_lookup,16867,4.688200000000364
indexed_lookup,17193,4.027800000000248
indexed_lookup,13144,3.1783000000000783
indexed_lookup,7142,4.874600000000839
indexed_lookup,20211,4.928399999999833
indexed_lookup,19846,4.788700000000645
indexed_lookup,6438,5.377799999999766
indexed_lookup,2259,4.936000000000718
indexed_lookup,21160,4.271799999999715
indexed_lookup,6420,4.905599999999843
indexed_lookup,9758,4.63310000000039
indexed_lookup,19882,3.912399999999927
indexed_lookup,2966,3.654499999999672
indexed_lookup,4445,5.32559999999993
indexed_lookup,9689,5.339099999999597
indexed_lookup,21119,4.621700000000395
indexed_lookup,20947,4.255000000000564
indexed_lookup,11363,4.33299999999992
indexed_lookup,21408,3.692899999999888
indexed_lookup,11494,5.222800000000305
indexed_lookup,11375,3.6193999999998283
indexed_lookup,1264,3.5296000000002437
indexed_lookup,3321,4.140699999999775
indexed_lookup,887,3.596599999999839
indexed_lookup,6581,4.870000000000374
indexed_lookup,4221,4.851900000000242
indexed_lookup,11801,3.9408000000005217
indexed_lookup,1652,3.618799999999922
indexed_lookup,13491,3.3112000000006248
indexed_lookup,20773,4.253199999999957
indexed_lookup,17606,3.876599999999897
indexed_lookup,2186,5.350400000000199
indexed_lookup,19166,3.6708999999994774
indexed_lookup,2487,4.949799999999449
indexed_lookup,15864,4.238899999999823
indexed_lookup,4702,4.660200000000003
indexed_lookup,5161,4.544800000000571
indexed_lookup,8021,3.5906999999992806
indexed_lookup,9353,3.4524999999998585
indexed_lookup,14323,3.542799999999957
indexed_lookup,14580,2.981999999999374
one_hop,19743,13.183999999999862
one_hop,12858,9.522099999999867
one_hop,3141,9.855600000000742
one_hop,11421,7.9112999999999545
one_hop,19894,7.812000000000374
one_hop,17068,8.474099999999929
